"id","name","description","handle","mpath","is_active","is_internal","rank","parent_category_id","created_at","updated_at","deleted_at","metadata"
"pcat_01KE1PPTC1H9X82PZXY8K76750","Portable Bluetooth Speakers","","portable-bluetooth-speakers","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPRXSNCQBHBTMSBZGBK71.pcat_01KE1PPT7XPM46DFJEDTS7R9GR.pcat_01KE1PPTC1H9X82PZXY8K76750",True,False,1,"pcat_01KE1PPT7XPM46DFJEDTS7R9GR","2026-01-03 10:33:33.313+00","2026-01-03 10:33:33.313+00",NULL,"{""original_id"": ""7073956011"", ""original_path"": ""Electronics > Accessories & Supplies > Cell Phone Accessories > Portable Speakers & Audio Docks > Portable Bluetooth Speakers"", ""original_level"": 4}"
"pcat_01KE1PPYA9JAR0ZQVRKEAN977H","Cleaning & Repair","","cleaning-repair","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPYA9JAR0ZQVRKEAN977H",True,False,5,"pcat_01KE1PPVM97MY0BBVK3Y2GJDZS","2026-01-03 10:33:37.353+00","2026-01-03 10:33:37.353+00",NULL,"{""original_id"": ""281501"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Cleaning & Repair"", ""original_level"": 3}"
"pcat_01KE1PPXC36ZGCRR26YFYWWC2J","Cat 5e Cables","","cat-5e-cables","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPX58FWFRFRFVNFXF89ES.pcat_01KE1PPX7AT6Z3GK1DK9SNB53S.pcat_01KE1PPXC36ZGCRR26YFYWWC2J",True,False,1,"pcat_01KE1PPX7AT6Z3GK1DK9SNB53S","2026-01-03 10:33:36.387+00","2026-01-03 10:33:36.387+00",NULL,"{""original_id"": ""9938477011"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Cables & Interconnects > Ethernet Cables > Cat 5e Cables"", ""original_level"": 0}"
"pcat_01KE1PPXDYQ4BK1TGW6GAH1GDW","Cat 6 Cables","","cat-6-cables","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPX58FWFRFRFVNFXF89ES.pcat_01KE1PPX7AT6Z3GK1DK9SNB53S.pcat_01KE1PPXDYQ4BK1TGW6GAH1GDW",True,False,2,"pcat_01KE1PPX7AT6Z3GK1DK9SNB53S","2026-01-03 10:33:36.446+00","2026-01-03 10:33:36.446+00",NULL,"{""original_id"": ""9938478011"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Cables & Interconnects > Ethernet Cables > Cat 6 Cables"", ""original_level"": 0}"
"pcat_01KE1PPXFY00VV2SNXV9V8ZQ2Y","Cat 7 Cables","","cat-7-cables","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPX58FWFRFRFVNFXF89ES.pcat_01KE1PPX7AT6Z3GK1DK9SNB53S.pcat_01KE1PPXFY00VV2SNXV9V8ZQ2Y",True,False,3,"pcat_01KE1PPX7AT6Z3GK1DK9SNB53S","2026-01-03 10:33:36.51+00","2026-01-03 10:33:36.51+00",NULL,"{""original_id"": ""9938479011"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Cables & Interconnects > Ethernet Cables > Cat 7 Cables"", ""original_level"": 0}"
"pcat_01KE1PPXHWJMXGHYB2BQYFJ1HS","Lightning Cables","","lightning-cables","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPX58FWFRFRFVNFXF89ES.pcat_01KE1PPXHWJMXGHYB2BQYFJ1HS",True,False,1,"pcat_01KE1PPX58FWFRFRFVNFXF89ES","2026-01-03 10:33:36.572+00","2026-01-03 10:33:36.572+00",NULL,"{""original_id"": ""6795233011"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Cables & Interconnects > Lightning Cables"", ""original_level"": 4}"
"pcat_01KE1PPXKTBHWQSYEWG76ANC5E","Mini-SAS Cables","","mini-sas-cables","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPX58FWFRFRFVNFXF89ES.pcat_01KE1PPXKTBHWQSYEWG76ANC5E",True,False,2,"pcat_01KE1PPX58FWFRFRFVNFXF89ES","2026-01-03 10:33:36.634+00","2026-01-03 10:33:36.634+00",NULL,"{""original_id"": ""6795231011"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Cables & Interconnects > Mini-SAS Cables"", ""original_level"": 4}"
"pcat_01KE1PQEB92AA39GMKC2CWYHGJ","Printers & Scanners","","printers-scanners","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQBSF8H60HAS574QN4G91.pcat_01KE1PQEB92AA39GMKC2CWYHGJ",True,False,4,"pcat_01KE1PQBSF8H60HAS574QN4G91","2026-01-03 10:33:53.769+00","2026-01-03 10:33:53.769+00",NULL,"{""original_id"": ""499328"", ""original_path"": ""Electronics > Camera & Photo > Printers & Scanners"", ""original_level"": 2}"
"pcat_01KE1PPXNP1KJ97FNJRZQW5N52","Modem Cables","","modem-cables","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPX58FWFRFRFVNFXF89ES.pcat_01KE1PPXNP1KJ97FNJRZQW5N52",True,False,3,"pcat_01KE1PPX58FWFRFRFVNFXF89ES","2026-01-03 10:33:36.694+00","2026-01-03 10:33:36.694+00",NULL,"{""original_id"": ""464406"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Cables & Interconnects > Modem Cables"", ""original_level"": 4}"
"pcat_01KE1PPXQQQV03281K350E37Z9","PS/2 Cables","","ps-2-cables","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPX58FWFRFRFVNFXF89ES.pcat_01KE1PPXQQQV03281K350E37Z9",True,False,4,"pcat_01KE1PPX58FWFRFRFVNFXF89ES","2026-01-03 10:33:36.759+00","2026-01-03 10:33:36.759+00",NULL,"{""original_id"": ""3015392011"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Cables & Interconnects > PS/2 Cables"", ""original_level"": 4}"
"pcat_01KE1PPXSMKZ89EC4JB489HF94","Parallel Cables","","parallel-cables","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPX58FWFRFRFVNFXF89ES.pcat_01KE1PPXSMKZ89EC4JB489HF94",True,False,5,"pcat_01KE1PPX58FWFRFRFVNFXF89ES","2026-01-03 10:33:36.82+00","2026-01-03 10:33:36.82+00",NULL,"{""original_id"": ""172637"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Cables & Interconnects > Parallel Cables"", ""original_level"": 4}"
"pcat_01KE1PPXVAA9GDEDS4E4RV9GE7","Power Cables","","power-cables","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPX58FWFRFRFVNFXF89ES.pcat_01KE1PPXVAA9GDEDS4E4RV9GE7",True,False,6,"pcat_01KE1PPX58FWFRFRFVNFXF89ES","2026-01-03 10:33:36.874+00","2026-01-03 10:33:36.874+00",NULL,"{""original_id"": ""597260"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Cables & Interconnects > Power Cables"", ""original_level"": 4}"
"pcat_01KE1PPXX75XZA8VNRRF30P08A","SATA Cables","","sata-cables","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPX58FWFRFRFVNFXF89ES.pcat_01KE1PPXX75XZA8VNRRF30P08A",True,False,7,"pcat_01KE1PPX58FWFRFRFVNFXF89ES","2026-01-03 10:33:36.935+00","2026-01-03 10:33:36.935+00",NULL,"{""original_id"": ""3015394011"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Cables & Interconnects > SATA Cables"", ""original_level"": 4}"
"pcat_01KE1PPXZK4Y32PXJFCS3CWKN2","SCSI Cables","","scsi-cables","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPX58FWFRFRFVNFXF89ES.pcat_01KE1PPXZK4Y32PXJFCS3CWKN2",True,False,8,"pcat_01KE1PPX58FWFRFRFVNFXF89ES","2026-01-03 10:33:37.012+00","2026-01-03 10:33:37.012+00",NULL,"{""original_id"": ""573446"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Cables & Interconnects > SCSI Cables"", ""original_level"": 4}"
"pcat_01KE1PPY1ZH1PF4A8QYSY24VHP","Serial Cables","","serial-cables","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPX58FWFRFRFVNFXF89ES.pcat_01KE1PPY1ZH1PF4A8QYSY24VHP",True,False,9,"pcat_01KE1PPX58FWFRFRFVNFXF89ES","2026-01-03 10:33:37.087+00","2026-01-03 10:33:37.087+00",NULL,"{""original_id"": ""464404"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Cables & Interconnects > Serial Cables"", ""original_level"": 4}"
"pcat_01KE1PPY420VC9PTCTVEFS6ZW1","Thunderbolt Cables","","thunderbolt-cables","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPX58FWFRFRFVNFXF89ES.pcat_01KE1PPY420VC9PTCTVEFS6ZW1",True,False,10,"pcat_01KE1PPX58FWFRFRFVNFXF89ES","2026-01-03 10:33:37.154+00","2026-01-03 10:33:37.154+00",NULL,"{""original_id"": ""6795232011"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Cables & Interconnects > Thunderbolt Cables"", ""original_level"": 4}"
"pcat_01KE1PPY6BD0ND0NX74DBNVGS5","USB Cables","","usb-cables","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPX58FWFRFRFVNFXF89ES.pcat_01KE1PPY6BD0ND0NX74DBNVGS5",True,False,11,"pcat_01KE1PPX58FWFRFRFVNFXF89ES","2026-01-03 10:33:37.227+00","2026-01-03 10:33:37.227+00",NULL,"{""original_id"": ""464394"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Cables & Interconnects > USB Cables"", ""original_level"": 4}"
"pcat_01KE1PQ2NRW18AG57RZWKX4747","Scanner Accessories","","scanner-accessories","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PQ2NRW18AG57RZWKX4747",True,False,15,"pcat_01KE1PPVM97MY0BBVK3Y2GJDZS","2026-01-03 10:33:41.816+00","2026-01-03 10:33:41.816+00",NULL,"{""original_id"": ""172585"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Scanner Accessories"", ""original_level"": 3}"
"pcat_01KE1PPYC451JJ3PFNYTEY2SDM","Compressed Air Dusters","","compressed-air-dusters","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPYA9JAR0ZQVRKEAN977H.pcat_01KE1PPYC451JJ3PFNYTEY2SDM",True,False,0,"pcat_01KE1PPYA9JAR0ZQVRKEAN977H","2026-01-03 10:33:37.412+00","2026-01-03 10:33:37.412+00",NULL,"{""original_id"": ""3012916011"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Cleaning & Repair > Compressed Air Dusters"", ""original_level"": 4}"
"pcat_01KE1PPYE69H1TYGSNFVPVZNRS","Computer Screws","","computer-screws","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPYA9JAR0ZQVRKEAN977H.pcat_01KE1PPYE69H1TYGSNFVPVZNRS",True,False,1,"pcat_01KE1PPYA9JAR0ZQVRKEAN977H","2026-01-03 10:33:37.478+00","2026-01-03 10:33:37.478+00",NULL,"{""original_id"": ""3012917011"", ""original_path"": ""Computers > Computer Accessories & Peripherals > Cleaning & Repair > Computer Screws"", ""original_level"": 4}"
"pcat_01KE1PPYG89QFZE1QCPZX8H3ER","Computer Vacuums","","computer-vacuums","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPYA9JAR0ZQVRKEAN977H.pcat_01KE1PPYG89QFZE1QCPZX8H3ER",True,False,2,"pcat_01KE1PPYA9JAR0ZQVRKEAN977H","2026-01-03 10:33:37.544+00","2026-01-03 10:33:37.544+00",NULL,"{""original_id"": ""3012915011"", ""original_path"": ""Computers > Computer Accessories & Peripherals > Cleaning & Repair > Computer Vacuums"", ""original_level"": 4}"
"pcat_01KE1PPYJ6KQG3T6DF6WAPJYDJ","DLT Cleaning Cartridges","","dlt-cleaning-cartridges","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPYA9JAR0ZQVRKEAN977H.pcat_01KE1PPYJ6KQG3T6DF6WAPJYDJ",True,False,3,"pcat_01KE1PPYA9JAR0ZQVRKEAN977H","2026-01-03 10:33:37.606+00","2026-01-03 10:33:37.606+00",NULL,"{""original_id"": ""13825541"", ""original_path"": ""Computers > Computer Accessories & Peripherals > Cleaning & Repair > DLT Cleaning Cartridges"", ""original_level"": 4}"
"pcat_01KE1PPYM6NMK13PZNV2VVW5N8","Repair Kits","","repair-kits","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPYA9JAR0ZQVRKEAN977H.pcat_01KE1PPYM6NMK13PZNV2VVW5N8",True,False,4,"pcat_01KE1PPYA9JAR0ZQVRKEAN977H","2026-01-03 10:33:37.67+00","2026-01-03 10:33:37.67+00",NULL,"{""original_id"": ""13825561"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Cleaning & Repair > Repair Kits"", ""original_level"": 4}"
"pcat_01KE1PPYP9NQ5XYGZ6WE69RMMQ","Computer Cable Adapters","","computer-cable-adapters","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPYP9NQ5XYGZ6WE69RMMQ",True,False,6,"pcat_01KE1PPVM97MY0BBVK3Y2GJDZS","2026-01-03 10:33:37.737+00","2026-01-03 10:33:37.737+00",NULL,"{""original_id"": ""172472"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Computer Cable Adapters"", ""original_level"": 3}"
"pcat_01KE1PPYR6D2521746ZA0XMZ3R","DVI-HDMI Adapters","","dvi-hdmi-adapters","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPYP9NQ5XYGZ6WE69RMMQ.pcat_01KE1PPYR6D2521746ZA0XMZ3R",True,False,0,"pcat_01KE1PPYP9NQ5XYGZ6WE69RMMQ","2026-01-03 10:33:37.798+00","2026-01-03 10:33:37.798+00",NULL,"{""original_id"": ""3015395011"", ""original_path"": ""Electronics > Computers & Accessories > Computer Accessories & Peripherals > Computer Cable Adapters > DVI-HDMI Adapters"", ""original_level"": 4}"
"pcat_01KE1PPYT5JW71TKGY0JQ0SB5S","Firewire Adapters","","firewire-adapters","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPYP9NQ5XYGZ6WE69RMMQ.pcat_01KE1PPYT5JW71TKGY0JQ0SB5S",True,False,1,"pcat_01KE1PPYP9NQ5XYGZ6WE69RMMQ","2026-01-03 10:33:37.861+00","2026-01-03 10:33:37.861+00",NULL,"{""original_id"": ""3015396011"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Computer Cable Adapters > Firewire Adapters"", ""original_level"": 4}"
"pcat_01KE1PPYW0HBTNP5G29KVT66Z0","Gender Changers","","gender-changers","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPYP9NQ5XYGZ6WE69RMMQ.pcat_01KE1PPYW0HBTNP5G29KVT66Z0",True,False,2,"pcat_01KE1PPYP9NQ5XYGZ6WE69RMMQ","2026-01-03 10:33:37.92+00","2026-01-03 10:33:37.92+00",NULL,"{""original_id"": ""3015397011"", ""original_path"": ""Electronics > Computers & Accessories > Computer Accessories & Peripherals > Computer Cable Adapters > Gender Changers"", ""original_level"": 4}"
"pcat_01KE1PPYY2KR31FF7GMXSV901B","HDMI-to-VGA Adapters","","hdmi-to-vga-adapters","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPYP9NQ5XYGZ6WE69RMMQ.pcat_01KE1PPYY2KR31FF7GMXSV901B",True,False,3,"pcat_01KE1PPYP9NQ5XYGZ6WE69RMMQ","2026-01-03 10:33:37.986+00","2026-01-03 10:33:37.986+00",NULL,"{""original_id"": ""14570285011"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Computer Cable Adapters > HDMI-to-VGA Adapters"", ""original_level"": 4}"
"pcat_01KE1PPZ06QKRZWPAC56C5HYD7","Parallel Adapters","","parallel-adapters","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPYP9NQ5XYGZ6WE69RMMQ.pcat_01KE1PPZ06QKRZWPAC56C5HYD7",True,False,4,"pcat_01KE1PPYP9NQ5XYGZ6WE69RMMQ","2026-01-03 10:33:38.054+00","2026-01-03 10:33:38.054+00",NULL,"{""original_id"": ""3015398011"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Computer Cable Adapters > Parallel Adapters"", ""original_level"": 4}"
"pcat_01KE1PPZ2APYC7YQ25HZNC64QE","SCSI Adapters","","scsi-adapters","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPYP9NQ5XYGZ6WE69RMMQ.pcat_01KE1PPZ2APYC7YQ25HZNC64QE",True,False,5,"pcat_01KE1PPYP9NQ5XYGZ6WE69RMMQ","2026-01-03 10:33:38.122+00","2026-01-03 10:33:38.122+00",NULL,"{""original_id"": ""3015400011"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Computer Cable Adapters > SCSI Adapters"", ""original_level"": 4}"
"pcat_01KE1PPZ499TTS8SRJ6TDZ1K92","Serial Adapters","","serial-adapters","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPYP9NQ5XYGZ6WE69RMMQ.pcat_01KE1PPZ499TTS8SRJ6TDZ1K92",True,False,6,"pcat_01KE1PPYP9NQ5XYGZ6WE69RMMQ","2026-01-03 10:33:38.185+00","2026-01-03 10:33:38.185+00",NULL,"{""original_id"": ""3015401011"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Computer Cable Adapters > Serial Adapters"", ""original_level"": 4}"
"pcat_01KE1PQ2QNMTG3D6NHC5RQJPPB","USB Gadgets","","usb-gadgets","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PQ2QNMTG3D6NHC5RQJPPB",True,False,16,"pcat_01KE1PPVM97MY0BBVK3Y2GJDZS","2026-01-03 10:33:41.877+00","2026-01-03 10:33:41.877+00",NULL,"{""original_id"": ""11548961011"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > USB Gadgets"", ""original_level"": 3}"
"pcat_01KE1PPZ6A26D6FBTJ173XQJZ0","USB-to-USB Adapters","","usb-to-usb-adapters","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPYP9NQ5XYGZ6WE69RMMQ.pcat_01KE1PPZ6A26D6FBTJ173XQJZ0",True,False,7,"pcat_01KE1PPYP9NQ5XYGZ6WE69RMMQ","2026-01-03 10:33:38.25+00","2026-01-03 10:33:38.25+00",NULL,"{""original_id"": ""3015402011"", ""original_path"": ""Computers > Computer Accessories & Peripherals > Computer Cable Adapters > USB-to-USB Adapters"", ""original_level"": 4}"
"pcat_01KE1PQ05A6A8Y4W9WA2SK442E","Input Devices","","input-devices","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PQ05A6A8Y4W9WA2SK442E",True,False,9,"pcat_01KE1PPVM97MY0BBVK3Y2GJDZS","2026-01-03 10:33:39.242+00","2026-01-03 10:33:39.242+00",NULL,"{""original_id"": ""172493"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Input Devices"", ""original_level"": 3}"
"pcat_01KE1PPZ87X74QFFRNM65KZ319","USB-to-VGA Adapters","","usb-to-vga-adapters","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPYP9NQ5XYGZ6WE69RMMQ.pcat_01KE1PPZ87X74QFFRNM65KZ319",True,False,8,"pcat_01KE1PPYP9NQ5XYGZ6WE69RMMQ","2026-01-03 10:33:38.311+00","2026-01-03 10:33:38.311+00",NULL,"{""original_id"": ""3015403011"", ""original_path"": ""Computers > Computer Accessories & Peripherals > Computer Cable Adapters > USB-to-VGA Adapters"", ""original_level"": 4}"
"pcat_01KE1PPZA8QK0KHRVNAAKJDTVC","Game Hardware","","game-hardware","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPZA8QK0KHRVNAAKJDTVC",True,False,7,"pcat_01KE1PPVM97MY0BBVK3Y2GJDZS","2026-01-03 10:33:38.377+00","2026-01-03 10:33:38.377+00",NULL,"{""original_id"": ""172487"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Game Hardware"", ""original_level"": 3}"
"pcat_01KE1PPZC5HGNKBCAAQ4W6KDFC","Mac Game Hardware","","mac-game-hardware","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPZA8QK0KHRVNAAKJDTVC.pcat_01KE1PPZC5HGNKBCAAQ4W6KDFC",True,False,0,"pcat_01KE1PPZA8QK0KHRVNAAKJDTVC","2026-01-03 10:33:38.437+00","2026-01-03 10:33:38.437+00",NULL,"{""original_id"": ""318812011"", ""original_path"": ""Computers > Computer Accessories & Peripherals > Game Hardware > Mac Game Hardware"", ""original_level"": 4}"
"pcat_01KE1PPZE0KKZSDB499Z9PKT2D","Controllers","","controllers","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPZA8QK0KHRVNAAKJDTVC.pcat_01KE1PPZC5HGNKBCAAQ4W6KDFC.pcat_01KE1PPZE0KKZSDB499Z9PKT2D",True,False,0,"pcat_01KE1PPZC5HGNKBCAAQ4W6KDFC","2026-01-03 10:33:38.496+00","2026-01-03 10:33:38.496+00",NULL,"{""original_id"": ""405585011"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Game Hardware > Mac Game Hardware > Controllers"", ""original_level"": 0}"
"pcat_01KE1PPZG0MKVEHRS10QP3SPFJ","Gaming Keyboards","","gaming-keyboards","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPZA8QK0KHRVNAAKJDTVC.pcat_01KE1PPZC5HGNKBCAAQ4W6KDFC.pcat_01KE1PPZG0MKVEHRS10QP3SPFJ",True,False,1,"pcat_01KE1PPZC5HGNKBCAAQ4W6KDFC","2026-01-03 10:33:38.56+00","2026-01-03 10:33:38.56+00",NULL,"{""original_id"": ""405591011"", ""original_path"": ""Electronics > Computers & Accessories > Computer Accessories & Peripherals > Game Hardware > Mac Game Hardware > Gaming Keyboards"", ""original_level"": 0}"
"pcat_01KE1PPZHWKM1185G7QJ3PFANF","Gaming Mice","","gaming-mice","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPZA8QK0KHRVNAAKJDTVC.pcat_01KE1PPZC5HGNKBCAAQ4W6KDFC.pcat_01KE1PPZHWKM1185G7QJ3PFANF",True,False,2,"pcat_01KE1PPZC5HGNKBCAAQ4W6KDFC","2026-01-03 10:33:38.62+00","2026-01-03 10:33:38.62+00",NULL,"{""original_id"": ""405592011"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Game Hardware > Mac Game Hardware > Gaming Mice"", ""original_level"": 0}"
